country,year,sex,age,suicides_no,population,country-year,HDI for year, gdp_for_year ($) ,gdp_per_capita ($),generation,suicides/100k pop
Belgium,2013,female,15-24 years,27,656675,Belgium2013,0.888,"5,20,92,54,68,953",49489,Millenials,4.11
Belgium,2013,male,5-14 years,3,638399,Belgium2013,0.888,"5,20,92,54,68,953",49489,Generation Z,0.47
Belgium,2013,female,5-14 years,2,610848,Belgium2013,0.888,"5,20,92,54,68,953",49489,Generation Z,0.33
Belgium,2014,male,75+ years,187,387814,Belgium2014,0.89,"5,30,77,09,77,634",50173,Silent,48.22
Belgium,2014,male,35-54 years,531,1576060,Belgium2014,0.89,"5,30,77,09,77,634",50173,Generation X,33.69
Belgium,2014,male,55-74 years,363,1176768,Belgium2014,0.89,"5,30,77,09,77,634",50173,Boomers,30.85
Belgium,2014,male,25-34 years,168,728759,Belgium2014,0.89,"5,30,77,09,77,634",50173,Millenials,23.05
Belgium,2014,female,35-54 years,231,1540001,Belgium2014,0.89,"5,30,77,09,77,634",50173,Generation X,15
Belgium,2014,female,55-74 years,177,1240549,Belgium2014,0.89,"5,30,77,09,77,634",50173,Boomers,14.27
Belgium,2014,female,75+ years,83,614412,Belgium2014,0.89,"5,30,77,09,77,634",50173,Silent,13.51
Belgium,2014,male,15-24 years,85,675446,Belgium2014,0.89,"5,30,77,09,77,634",50173,Millenials,12.58
Belgium,2014,female,25-34 years,43,724681,Belgium2014,0.89,"5,30,77,09,77,634",50173,Millenials,5.93
Belgium,2014,female,15-24 years,27,653625,Belgium2014,0.89,"5,30,77,09,77,634",50173,Millenials,4.13
Belgium,2014,male,5-14 years,4,644794,Belgium2014,0.89,"5,30,77,09,77,634",50173,Generation Z,0.62
Belgium,2014,female,5-14 years,0,615939,Belgium2014,0.89,"5,30,77,09,77,634",50173,Generation Z,0
Belgium,2015,male,75+ years,177,392775,Belgium2015,,"4,55,03,95,63,133",42830,Silent,45.06
Belgium,2015,male,35-54 years,529,1567729,Belgium2015,,"4,55,03,95,63,133",42830,Generation X,33.74
Belgium,2015,male,55-74 years,353,1200170,Belgium2015,,"4,55,03,95,63,133",42830,Boomers,29.41
Belgium,2015,male,25-34 years,161,728873,Belgium2015,,"4,55,03,95,63,133",42830,Millenials,22.09
Belgium,2015,female,35-54 years,221,1534727,Belgium2015,,"4,55,03,95,63,133",42830,Generation X,14.4
Belgium,2015,female,75+ years,87,616201,Belgium2015,,"4,55,03,95,63,133",42830,Silent,14.12
Belgium,2015,female,55-74 years,176,1262327,Belgium2015,,"4,55,03,95,63,133",42830,Boomers,13.94
Belgium,2015,male,15-24 years,93,671971,Belgium2015,,"4,55,03,95,63,133",42830,Millenials,13.84
Belgium,2015,female,25-34 years,45,726357,Belgium2015,,"4,55,03,95,63,133",42830,Millenials,6.2
Belgium,2015,female,15-24 years,21,649587,Belgium2015,,"4,55,03,95,63,133",42830,Millenials,3.23
Belgium,2015,female,5-14 years,2,622189,Belgium2015,,"4,55,03,95,63,133",42830,Generation Z,0.32
Belgium,2015,male,5-14 years,2,651450,Belgium2015,,"4,55,03,95,63,133",42830,Generation Z,0.31
Belize,1986,male,25-34 years,1,12100,Belize1986,,"22,78,50,000",1552,Boomers,8.26
Belize,1986,female,15-24 years,1,17800,Belize1986,,"22,78,50,000",1552,Generation X,5.62
Belize,1986,male,15-24 years,1,18200,Belize1986,,"22,78,50,000",1552,Generation X,5.49
Belize,1986,female,25-34 years,0,12200,Belize1986,,"22,78,50,000",1552,Boomers,0
Belize,1986,female,35-54 years,0,15500,Belize1986,,"22,78,50,000",1552,Silent,0
Belize,1986,female,5-14 years,0,18300,Belize1986,,"22,78,50,000",1552,Generation X,0
Belize,1986,female,55-74 years,0,8100,Belize1986,,"22,78,50,000",1552,G.I. Generation,0
Belize,1986,female,75+ years,0,1700,Belize1986,,"22,78,50,000",1552,G.I. Generation,0
Belize,1986,male,35-54 years,0,14800,Belize1986,,"22,78,50,000",1552,Silent,0
Belize,1986,male,5-14 years,0,18900,Belize1986,,"22,78,50,000",1552,Generation X,0
Belize,1986,male,55-74 years,0,7600,Belize1986,,"22,78,50,000",1552,G.I. Generation,0
Belize,1986,male,75+ years,0,1600,Belize1986,,"22,78,50,000",1552,G.I. Generation,0
Belize,1987,male,25-34 years,2,11815,Belize1987,,"27,65,50,000",1920,Boomers,16.93
Belize,1987,male,35-54 years,1,10860,Belize1987,,"27,65,50,000",1920,Silent,9.21
Belize,1987,male,15-24 years,1,18966,Belize1987,,"27,65,50,000",1920,Generation X,5.27
Belize,1987,female,15-24 years,0,18791,Belize1987,,"27,65,50,000",1920,Generation X,0
Belize,1987,female,25-34 years,0,11413,Belize1987,,"27,65,50,000",1920,Boomers,0
Belize,1987,female,35-54 years,0,10635,Belize1987,,"27,65,50,000",1920,Silent,0
Belize,1987,female,5-14 years,0,23345,Belize1987,,"27,65,50,000",1920,Generation X,0
Belize,1987,female,55-74 years,0,5789,Belize1987,,"27,65,50,000",1920,G.I. Generation,0
Belize,1987,female,75+ years,0,1535,Belize1987,,"27,65,50,000",1920,G.I. Generation,0
Belize,1987,male,5-14 years,0,23793,Belize1987,,"27,65,50,000",1920,Generation X,0
Belize,1987,male,55-74 years,0,5866,Belize1987,,"27,65,50,000",1920,G.I. Generation,0
Belize,1987,male,75+ years,0,1261,Belize1987,,"27,65,50,000",1920,G.I. Generation,0
Belize,1989,male,15-24 years,1,19396,Belize1989,,"36,31,50,000",2372,Generation X,5.16
Belize,1989,female,15-24 years,0,19271,Belize1989,,"36,31,50,000",2372,Generation X,0
Belize,1989,female,25-34 years,0,12799,Belize1989,,"36,31,50,000",2372,Boomers,0
Belize,1989,female,35-54 years,0,11526,Belize1989,,"36,31,50,000",2372,Silent,0
Belize,1989,female,5-14 years,0,24677,Belize1989,,"36,31,50,000",2372,Generation X,0
Belize,1989,female,55-74 years,0,6024,Belize1989,,"36,31,50,000",2372,G.I. Generation,0
Belize,1989,female,75+ years,0,1658,Belize1989,,"36,31,50,000",2372,G.I. Generation,0
Belize,1989,male,25-34 years,0,13293,Belize1989,,"36,31,50,000",2372,Boomers,0
Belize,1989,male,35-54 years,0,11805,Belize1989,,"36,31,50,000",2372,Silent,0
Belize,1989,male,5-14 years,0,25197,Belize1989,,"36,31,50,000",2372,Generation X,0
Belize,1989,male,55-74 years,0,6087,Belize1989,,"36,31,50,000",2372,G.I. Generation,0
Belize,1989,male,75+ years,0,1355,Belize1989,,"36,31,50,000",2372,G.I. Generation,0
Belize,1990,male,55-74 years,1,6300,Belize1990,0.644,"41,30,50,000",2614,G.I. Generation,15.87
Belize,1990,male,35-54 years,1,11300,Belize1990,0.644,"41,30,50,000",2614,Silent,8.85
Belize,1990,female,15-24 years,1,20100,Belize1990,0.644,"41,30,50,000",2614,Generation X,4.98
Belize,1990,female,25-34 years,0,13100,Belize1990,0.644,"41,30,50,000",2614,Boomers,0
Belize,1990,female,35-54 years,0,11000,Belize1990,0.644,"41,30,50,000",2614,Silent,0
Belize,1990,female,5-14 years,0,26200,Belize1990,0.644,"41,30,50,000",2614,Generation X,0
Belize,1990,female,55-74 years,0,6100,Belize1990,0.644,"41,30,50,000",2614,G.I. Generation,0
Belize,1990,female,75+ years,0,1700,Belize1990,0.644,"41,30,50,000",2614,G.I. Generation,0
Belize,1990,male,15-24 years,0,20300,Belize1990,0.644,"41,30,50,000",2614,Generation X,0
Belize,1990,male,25-34 years,0,13500,Belize1990,0.644,"41,30,50,000",2614,Boomers,0
Belize,1990,male,5-14 years,0,26900,Belize1990,0.644,"41,30,50,000",2614,Generation X,0
Belize,1990,male,75+ years,0,1500,Belize1990,0.644,"41,30,50,000",2614,G.I. Generation,0
Belize,1991,male,55-74 years,1,6500,Belize1991,,"44,47,20,750",2742,Silent,15.38
Belize,1991,male,35-54 years,1,11700,Belize1991,,"44,47,20,750",2742,Boomers,8.55
Belize,1991,female,15-24 years,0,20600,Belize1991,,"44,47,20,750",2742,Generation X,0
Belize,1991,female,25-34 years,0,13700,Belize1991,,"44,47,20,750",2742,Boomers,0
Belize,1991,female,35-54 years,0,11400,Belize1991,,"44,47,20,750",2742,Boomers,0
Belize,1991,female,5-14 years,0,26500,Belize1991,,"44,47,20,750",2742,Millenials,0
Belize,1991,female,55-74 years,0,6300,Belize1991,,"44,47,20,750",2742,Silent,0
Belize,1991,female,75+ years,0,1800,Belize1991,,"44,47,20,750",2742,G.I. Generation,0
Belize,1991,male,15-24 years,0,20800,Belize1991,,"44,47,20,750",2742,Generation X,0
Belize,1991,male,25-34 years,0,14200,Belize1991,,"44,47,20,750",2742,Boomers,0
Belize,1991,male,5-14 years,0,27200,Belize1991,,"44,47,20,750",2742,Millenials,0
Belize,1991,male,75+ years,0,1500,Belize1991,,"44,47,20,750",2742,G.I. Generation,0
Belize,1993,male,25-34 years,1,15400,Belize1993,,"55,98,58,250",3278,Boomers,6.49
Belize,1993,female,15-24 years,0,21900,Belize1993,,"55,98,58,250",3278,Generation X,0
Belize,1993,female,25-34 years,0,15000,Belize1993,,"55,98,58,250",3278,Boomers,0
Belize,1993,female,35-54 years,0,12200,Belize1993,,"55,98,58,250",3278,Boomers,0
Belize,1993,female,5-14 years,0,27100,Belize1993,,"55,98,58,250",3278,Millenials,0
Belize,1993,female,55-74 years,0,6600,Belize1993,,"55,98,58,250",3278,Silent,0
Belize,1993,female,75+ years,0,1800,Belize1993,,"55,98,58,250",3278,G.I. Generation,0
Belize,1993,male,15-24 years,0,22100,Belize1993,,"55,98,58,250",3278,Generation X,0
Belize,1993,male,35-54 years,0,12700,Belize1993,,"55,98,58,250",3278,Boomers,0
Belize,1993,male,5-14 years,0,27800,Belize1993,,"55,98,58,250",3278,Millenials,0
Belize,1993,male,55-74 years,0,6600,Belize1993,,"55,98,58,250",3278,Silent,0
Belize,1993,male,75+ years,0,1600,Belize1993,,"55,98,58,250",3278,G.I. Generation,0
Belize,1994,male,75+ years,1,1559,Belize1994,,"58,08,63,700",3399,G.I. Generation,64.14
Belize,1994,female,75+ years,1,1912,Belize1994,,"58,08,63,700",3399,G.I. Generation,52.3
Belize,1994,male,35-54 years,3,14798,Belize1994,,"58,08,63,700",3399,Boomers,20.27
Belize,1994,male,55-74 years,1,6725,Belize1994,,"58,08,63,700",3399,Silent,14.87
Belize,1994,male,25-34 years,2,15207,Belize1994,,"58,08,63,700",3399,Boomers,13.15
Belize,1994,female,15-24 years,0,19476,Belize1994,,"58,08,63,700",3399,Generation X,0
Belize,1994,female,25-34 years,0,15024,Belize1994,,"58,08,63,700",3399,Boomers,0
Belize,1994,female,35-54 years,0,14336,Belize1994,,"58,08,63,700",3399,Boomers,0
Belize,1994,female,5-14 years,0,27520,Belize1994,,"58,08,63,700",3399,Millenials,0
Belize,1994,female,55-74 years,0,6622,Belize1994,,"58,08,63,700",3399,Silent,0
Belize,1994,male,15-24 years,0,19565,Belize1994,,"58,08,63,700",3399,Generation X,0
Belize,1994,male,5-14 years,0,28130,Belize1994,,"58,08,63,700",3399,Millenials,0
Belize,1995,male,75+ years,1,1600,Belize1995,0.664,"62,01,40,400",3436,G.I. Generation,62.5
Belize,1995,male,25-34 years,4,16500,Belize1995,0.664,"62,01,40,400",3436,Generation X,24.24
Belize,1995,male,35-54 years,3,14000,Belize1995,0.664,"62,01,40,400",3436,Boomers,21.43
Belize,1995,male,15-24 years,4,23500,Belize1995,0.664,"62,01,40,400",3436,Generation X,17.02
Belize,1995,male,55-74 years,1,6900,Belize1995,0.664,"62,01,40,400",3436,Silent,14.49
Belize,1995,female,15-24 years,1,23300,Belize1995,0.664,"62,01,40,400",3436,Generation X,4.29
Belize,1995,female,25-34 years,0,16200,Belize1995,0.664,"62,01,40,400",3436,Generation X,0
Belize,1995,female,35-54 years,0,13500,Belize1995,0.664,"62,01,40,400",3436,Boomers,0
Belize,1995,female,5-14 years,0,27700,Belize1995,0.664,"62,01,40,400",3436,Millenials,0
Belize,1995,female,55-74 years,0,6800,Belize1995,0.664,"62,01,40,400",3436,Silent,0
Belize,1995,female,75+ years,0,1900,Belize1995,0.664,"62,01,40,400",3436,G.I. Generation,0
Belize,1995,male,5-14 years,0,28600,Belize1995,0.664,"62,01,40,400",3436,Millenials,0
Belize,1996,male,55-74 years,2,6971,Belize1996,,"64,13,83,800",3545,Silent,28.69
Belize,1996,male,15-24 years,3,21349,Belize1996,,"64,13,83,800",3545,Generation X,14.05
Belize,1996,male,35-54 years,2,16479,Belize1996,,"64,13,83,800",3545,Boomers,12.14
Belize,1996,male,25-34 years,1,15597,Belize1996,,"64,13,83,800",3545,Generation X,6.41
Belize,1996,female,15-24 years,0,21162,Belize1996,,"64,13,83,800",3545,Generation X,0
Belize,1996,female,25-34 years,0,15534,Belize1996,,"64,13,83,800",3545,Generation X,0
Belize,1996,female,35-54 years,0,15980,Belize1996,,"64,13,83,800",3545,Boomers,0
Belize,1996,female,5-14 years,0,28406,Belize1996,,"64,13,83,800",3545,Millenials,0
Belize,1996,female,55-74 years,0,6877,Belize1996,,"64,13,83,800",3545,Silent,0
Belize,1996,female,75+ years,0,1943,Belize1996,,"64,13,83,800",3545,G.I. Generation,0
Belize,1996,male,5-14 years,0,29036,Belize1996,,"64,13,83,800",3545,Millenials,0
Belize,1996,male,75+ years,0,1592,Belize1996,,"64,13,83,800",3545,G.I. Generation,0
Belize,1997,male,35-54 years,1,17332,Belize1997,,"65,43,14,350",3487,Boomers,5.77
Belize,1997,female,15-24 years,0,22352,Belize1997,,"65,43,14,350",3487,Generation X,0
Belize,1997,female,25-34 years,0,16191,Belize1997,,"65,43,14,350",3487,Generation X,0
Belize,1997,female,35-54 years,0,16844,Belize1997,,"65,43,14,350",3487,Boomers,0
Belize,1997,female,5-14 years,0,28944,Belize1997,,"65,43,14,350",3487,Millenials,0
Belize,1997,female,55-74 years,0,6984,Belize1997,,"65,43,14,350",3487,Silent,0
Belize,1997,female,75+ years,0,1927,Belize1997,,"65,43,14,350",3487,G.I. Generation,0
Belize,1997,male,15-24 years,0,22608,Belize1997,,"65,43,14,350",3487,Generation X,0
Belize,1997,male,25-34 years,0,16263,Belize1997,,"65,43,14,350",3487,Generation X,0
Belize,1997,male,5-14 years,0,29561,Belize1997,,"65,43,14,350",3487,Millenials,0
Belize,1997,male,55-74 years,0,7048,Belize1997,,"65,43,14,350",3487,Silent,0
Belize,1997,male,75+ years,0,1596,Belize1997,,"65,43,14,350",3487,G.I. Generation,0
Belize,1998,male,55-74 years,2,7143,Belize1998,,"68,89,92,450",3531,Silent,28
Belize,1998,male,25-34 years,4,17191,Belize1998,,"68,89,92,450",3531,Generation X,23.27
Belize,1998,male,35-54 years,3,18222,Belize1998,,"68,89,92,450",3531,Boomers,16.46
Belize,1998,male,15-24 years,2,23745,Belize1998,,"68,89,92,450",3531,Generation X,8.42
Belize,1998,female,35-54 years,1,17756,Belize1998,,"68,89,92,450",3531,Boomers,5.63
Belize,1998,female,15-24 years,0,23436,Belize1998,,"68,89,92,450",3531,Generation X,0
Belize,1998,female,25-34 years,0,17071,Belize1998,,"68,89,92,450",3531,Generation X,0
Belize,1998,female,5-14 years,0,29659,Belize1998,,"68,89,92,450",3531,Millenials,0
Belize,1998,female,55-74 years,0,7114,Belize1998,,"68,89,92,450",3531,Silent,0
Belize,1998,female,75+ years,0,1908,Belize1998,,"68,89,92,450",3531,G.I. Generation,0
Belize,1998,male,5-14 years,0,30264,Belize1998,,"68,89,92,450",3531,Millenials,0
Belize,1998,male,75+ years,0,1599,Belize1998,,"68,89,92,450",3531,G.I. Generation,0
Belize,1999,male,15-24 years,8,24667,Belize1999,,"73,27,32,350",3615,Generation X,32.43
Belize,1999,male,35-54 years,5,19046,Belize1999,,"73,27,32,350",3615,Boomers,26.25
Belize,1999,male,25-34 years,4,18320,Belize1999,,"73,27,32,350",3615,Generation X,21.83
Belize,1999,male,5-14 years,1,31113,Belize1999,,"73,27,32,350",3615,Millenials,3.21
Belize,1999,female,15-24 years,0,24324,Belize1999,,"73,27,32,350",3615,Generation X,0
Belize,1999,female,25-34 years,0,18117,Belize1999,,"73,27,32,350",3615,Generation X,0
Belize,1999,female,35-54 years,0,18620,Belize1999,,"73,27,32,350",3615,Boomers,0
Belize,1999,female,5-14 years,0,30523,Belize1999,,"73,27,32,350",3615,Millenials,0
Belize,1999,female,55-74 years,0,7250,Belize1999,,"73,27,32,350",3615,Silent,0
Belize,1999,female,75+ years,0,1881,Belize1999,,"73,27,32,350",3615,G.I. Generation,0
Belize,1999,male,55-74 years,0,7244,Belize1999,,"73,27,32,350",3615,Silent,0
Belize,1999,male,75+ years,0,1594,Belize1999,,"73,27,32,350",3615,G.I. Generation,0
Belize,2000,male,75+ years,1,1593,Belize2000,0.683,"83,20,72,450",3960,G.I. Generation,62.77
Belize,2000,male,55-74 years,2,7345,Belize2000,0.683,"83,20,72,450",3960,Silent,27.23
Belize,2000,male,25-34 years,4,19529,Belize2000,0.683,"83,20,72,450",3960,Generation X,20.48
Belize,2000,male,35-54 years,4,19811,Belize2000,0.683,"83,20,72,450",3960,Boomers,20.19
Belize,2000,male,15-24 years,3,25358,Belize2000,0.683,"83,20,72,450",3960,Generation X,11.83
Belize,2000,female,35-54 years,2,19422,Belize2000,0.683,"83,20,72,450",3960,Boomers,10.3
Belize,2000,female,15-24 years,2,25007,Belize2000,0.683,"83,20,72,450",3960,Generation X,8
Belize,2000,female,25-34 years,0,19240,Belize2000,0.683,"83,20,72,450",3960,Generation X,0
Belize,2000,female,5-14 years,0,31492,Belize2000,0.683,"83,20,72,450",3960,Millenials,0
Belize,2000,female,55-74 years,0,7396,Belize2000,0.683,"83,20,72,450",3960,Silent,0
Belize,2000,female,75+ years,0,1850,Belize2000,0.683,"83,20,72,450",3960,G.I. Generation,0
Belize,2000,male,5-14 years,0,32066,Belize2000,0.683,"83,20,72,450",3960,Millenials,0
Belize,2001,male,75+ years,1,1627,Belize2001,,"87,18,60,600",4013,Silent,61.46
Belize,2001,male,25-34 years,7,20518,Belize2001,,"87,18,60,600",4013,Generation X,34.12
Belize,2001,male,15-24 years,5,26072,Belize2001,,"87,18,60,600",4013,Millenials,19.18
Belize,2001,male,35-54 years,3,20736,Belize2001,,"87,18,60,600",4013,Boomers,14.47
Belize,2001,male,55-74 years,1,7334,Belize2001,,"87,18,60,600",4013,Silent,13.64
Belize,2001,female,25-34 years,1,20224,Belize2001,,"87,18,60,600",4013,Generation X,4.94
Belize,2001,female,15-24 years,1,25712,Belize2001,,"87,18,60,600",4013,Millenials,3.89
Belize,2001,female,35-54 years,0,20365,Belize2001,,"87,18,60,600",4013,Boomers,0
Belize,2001,female,5-14 years,0,32384,Belize2001,,"87,18,60,600",4013,Millenials,0
Belize,2001,female,55-74 years,0,7453,Belize2001,,"87,18,60,600",4013,Silent,0
Belize,2001,female,75+ years,0,1863,Belize2001,,"87,18,60,600",4013,Silent,0
Belize,2001,male,5-14 years,0,32991,Belize2001,,"87,18,60,600",4013,Millenials,0
Belize,2002,male,35-54 years,6,21743,Belize2002,,"93,25,51,850",4161,Boomers,27.6
Belize,2002,male,55-74 years,1,7320,Belize2002,,"93,25,51,850",4161,Silent,13.66
Belize,2002,female,35-54 years,2,21387,Belize2002,,"93,25,51,850",4161,Boomers,9.35
Belize,2002,female,15-24 years,2,26384,Belize2002,,"93,25,51,850",4161,Millenials,7.58
Belize,2002,male,25-34 years,1,21346,Belize2002,,"93,25,51,850",4161,Generation X,4.68
Belize,2002,male,15-24 years,1,26756,Belize2002,,"93,25,51,850",4161,Millenials,3.74
Belize,2002,female,5-14 years,1,33244,Belize2002,,"93,25,51,850",4161,Millenials,3.01
Belize,2002,female,25-34 years,0,21060,Belize2002,,"93,25,51,850",4161,Generation X,0
Belize,2002,female,55-74 years,0,7500,Belize2002,,"93,25,51,850",4161,Silent,0
Belize,2002,female,75+ years,0,1868,Belize2002,,"93,25,51,850",4161,Silent,0
Belize,2002,male,5-14 years,0,33881,Belize2002,,"93,25,51,850",4161,Millenials,0
Belize,2002,male,75+ years,0,1647,Belize2002,,"93,25,51,850",4161,Silent,0
Belize,2003,male,55-74 years,1,7309,Belize2003,,"99,03,74,050",4289,Silent,13.68
Belize,2003,male,25-34 years,3,22006,Belize2003,,"99,03,74,050",4289,Generation X,13.63
Belize,2003,male,35-54 years,2,22882,Belize2003,,"99,03,74,050",4289,Boomers,8.74
Belize,2003,female,15-24 years,2,27064,Belize2003,,"99,03,74,050",4289,Millenials,7.39
Belize,2003,female,25-34 years,1,21751,Belize2003,,"99,03,74,050",4289,Generation X,4.6
Belize,2003,female,35-54 years,1,22539,Belize2003,,"99,03,74,050",4289,Boomers,4.44
Belize,2003,male,15-24 years,1,27456,Belize2003,,"99,03,74,050",4289,Millenials,3.64
Belize,2003,male,5-14 years,1,34739,Belize2003,,"99,03,74,050",4289,Millenials,2.88
Belize,2003,female,5-14 years,0,34082,Belize2003,,"99,03,74,050",4289,Millenials,0
Belize,2003,female,55-74 years,0,7550,Belize2003,,"99,03,74,050",4289,Silent,0
Belize,2003,female,75+ years,0,1860,Belize2003,,"99,03,74,050",4289,Silent,0
Belize,2003,male,75+ years,0,1652,Belize2003,,"99,03,74,050",4289,Silent,0
Belize,2004,male,55-74 years,3,7316,Belize2004,,"1,05,78,45,500",4449,Silent,41.01
Belize,2004,male,15-24 years,7,28175,Belize2004,,"1,05,78,45,500",4449,Millenials,24.84
Belize,2004,male,35-54 years,5,24197,Belize2004,,"1,05,78,45,500",4449,Boomers,20.66
Belize,2004,male,25-34 years,4,22560,Belize2004,,"1,05,78,45,500",4449,Generation X,17.73
Belize,2004,female,55-74 years,1,7609,Belize2004,,"1,05,78,45,500",4449,Silent,13.14
Belize,2004,female,15-24 years,0,27773,Belize2004,,"1,05,78,45,500",4449,Millenials,0
Belize,2004,female,25-34 years,0,22347,Belize2004,,"1,05,78,45,500",4449,Generation X,0
Belize,2004,female,35-54 years,0,23865,Belize2004,,"1,05,78,45,500",4449,Boomers,0
Belize,2004,female,5-14 years,0,34909,Belize2004,,"1,05,78,45,500",4449,Millenials,0
Belize,2004,female,75+ years,0,1841,Belize2004,,"1,05,78,45,500",4449,Silent,0
Belize,2004,male,5-14 years,0,35566,Belize2004,,"1,05,78,45,500",4449,Millenials,0
Belize,2004,male,75+ years,0,1633,Belize2004,,"1,05,78,45,500",4449,Silent,0
